TransactionID,CustomerID,Product,Category,Price,Quantity,PaymentType,City,Country,TransactionDate,DiscountApplied,Rating,Browser,Device,SessionDuration,CouponCode,ReturnStatus,Warehouse,ShippingType,ReviewText
4291,1893,Mobile,Accessories,41751,3,Card,Mumbai,IND,2023-01-01,Y,1.675090914,Edge,Tablet,55,,Not Returned,WH1,Express,Average
4746,1875,Dress,Fashion,25463,3,Cash,,IND,April 5 2023,Y,2.849682416,Edge,Mobile,252,SAVE10,Not Returned,,Standard,Average
4083,1707,Laptop,Electronics,92080,3,Card,Delhi,India,02/03/2023,,3.647720934,Safari,Mobile,272,SAVE10,Not Returned,,,Good
3169,1171,Headphones,,31024,3,NetBanking,Hyderabad,IND,April 5 2023,No,3.364531213,Safari,Desktop,96,,Not Returned,WH3,Standard,Good
1681,1660,Headphones,,17688,2,Card,Mumbai,India,2023-01-01,Y,2.180129204,Safari,Tablet,468,SAVE10,Not Returned,WH2,Express,
1455,1362,Mobile,,98490,4,,,,02/03/2023,No,1.854499906,Safari,Desktop,191,,Returned,WH3,Express,Bad
613,1660,Laptop,Fashion,83519,4,NetBanking,,IND,2023-01-01,Yes,4.997447312,Edge,Mobile,374,OFF20,,WH3,Express,Average
2361,1125,Shoes,Fashion,61735,4,Cash,Chennai,,02/03/2023,No,4.619121127,Edge,Mobile,25,YIrSES,Returned,WH1,Standard,Bad
3405,1899,Shoes,Electronics,53777,2,Card,Delhi,,April 5 2023,N,1.635978179,,Tablet,420,SAVE10,,WH2,Express,
4273,1249,Laptop,Accessories,70248,3,Cash,Mumbai,,,Y,1.914796362,Chrome,,392,SAVE10,Not Returned,WH1,,Bad
260,1187,Dress,Electronics,93708,1,Card,Hyderabad,IN,,No,1.722762111,Chrome,,346,OFF20,Returned,WH3,Standard,Bad
436,1467,Dress,Electronics,19083,1,UPI,Mumbai,India,02/03/2023,Y,1.845000505,Safari,,158,OFF20,,WH3,Express,
1031,1269,Mobile,,61923,3,NetBanking,Chennai,India,2023-01-01,No,3.65573565,Safari,,457,SAVE10,Returned,WH3,Express,
42,1957,Laptop,Accessories,79125,3,Card,Delhi,IN,April 5 2023,,3.121673517,Edge,Tablet,263,OFF20,,WH1,Express,Bad
1449,1245,,Fashion,52223,4,Cash,Chennai,India,2023-01-01,No,2.075354033,Edge,Tablet,276,SAVE10,Not Returned,,Standard,
4006,1494,Dress,Electronics,46989,4,Cash,,IND,02/03/2023,Yes,1.242331215,Safari,Desktop,364,YIrSES,Returned,WH1,,Average
4494,1839,Mobile,Accessories,80186,4,UPI,Delhi,IN,2023-01-01,N,4.416423215,Chrome,Mobile,152,OFF20,,WH2,,Average
1868,1724,Headphones,Electronics,75350,4,,Mumbai,,2023-01-01,No,3.388613899,Safari,Tablet,480,SAVE10,,WH1,Express,Bad
1344,1658,Mobile,Electronics,85982,1,Card,Delhi,IND,April 5 2023,N,1.989428945,Chrome,Tablet,302,SAVE10,Returned,WH2,Standard,Good
3474,1580,Headphones,Electronics,23771,2,NetBanking,Hyderabad,IND,,No,3.220250346,,,229,,Returned,,Standard,Good
1660,1886,Dress,Electronics,71005,3,UPI,Mumbai,India,2023-01-01,Y,1.892432985,,Tablet,254,YIrSES,Not Returned,WH2,Express,Good
2222,1737,,Fashion,73199,1,,Mumbai,India,April 5 2023,Yes,1.71360371,Chrome,Desktop,496,OFF20,,WH2,Standard,
4917,1566,Shoes,,89728,3,UPI,,,April 5 2023,,4.958795905,Edge,,320,,Not Returned,WH3,Standard,
3545,1237,Dress,,33153,4,Cash,Chennai,IN,April 5 2023,Yes,4.34698263,Safari,Desktop,414,,Returned,WH3,,Bad
1462,1007,Laptop,Fashion,56722,3,Cash,Mumbai,,April 5 2023,,3.999109536,Safari,Mobile,464,YIrSES,,WH1,Standard,Bad
3471,1666,,Fashion,47530,4,Card,,India,,,1.995101367,Chrome,Desktop,353,,Not Returned,WH3,,Average
3217,1122,Dress,,22066,1,Card,Mumbai,IN,02/03/2023,Yes,1.083944513,,Desktop,77,YIrSES,Returned,WH2,Express,Average
4708,1379,Mobile,Electronics,99344,1,Card,Chennai,IN,2023-01-01,N,2.70951729,Safari,Tablet,23,YIrSES,Returned,WH2,Standard,
4268,1792,,Accessories,48868,2,,Chennai,IN,2023-01-01,Yes,3.162790402,Safari,Desktop,104,SAVE10,Returned,,Express,
3324,1874,Dress,,14813,4,Card,Chennai,India,02/03/2023,Y,1.946771173,Safari,Desktop,298,YIrSES,,WH3,Standard,Bad
1693,1223,Shoes,,27583,1,,Chennai,IND,April 5 2023,No,4.333160107,Safari,Desktop,367,OFF20,,WH1,Express,Bad
334,1506,,Fashion,25164,2,Cash,Chennai,,02/03/2023,N,4.110569745,Edge,,186,SAVE10,,WH3,,Good
385,1419,Headphones,Electronics,6402,3,Cash,Delhi,India,April 5 2023,,3.905931755,Chrome,Mobile,20,YIrSES,Returned,WH1,Express,Average
1345,1494,Laptop,Accessories,35351,4,Card,Mumbai,India,,Yes,1.354715632,Edge,Tablet,126,YIrSES,Not Returned,WH2,Express,
1469,1929,Mobile,Electronics,76382,4,NetBanking,Hyderabad,India,April 5 2023,,1.21390209,,Tablet,346,SAVE10,Not Returned,,,
16,1113,Laptop,Accessories,59390,3,NetBanking,,IN,2023-01-01,Yes,3.88448291,Safari,Tablet,424,SAVE10,Not Returned,WH3,Standard,Bad
3357,1073,Dress,,49297,3,UPI,Mumbai,,2023-01-01,N,3.060884126,,Desktop,13,,Not Returned,WH3,Express,Good
2955,1054,Laptop,Fashion,14973,1,,Chennai,IND,02/03/2023,Y,4.334961391,Edge,Mobile,38,YIrSES,Returned,WH3,Standard,Average
2396,1192,Shoes,Accessories,18782,3,UPI,Mumbai,IND,02/03/2023,No,1.375622026,Safari,Desktop,202,,Returned,WH1,Express,Average
4185,1121,Headphones,Accessories,57651,4,Cash,Mumbai,,2023-01-01,No,4.577879929,,Tablet,101,YIrSES,Not Returned,WH2,,Good
154,1271,,Fashion,91524,4,NetBanking,,India,02/03/2023,N,3.560989447,Chrome,Desktop,45,,Returned,WH1,Express,
1137,1365,Shoes,Electronics,21952,1,NetBanking,,India,,Y,3.589084347,,Tablet,451,SAVE10,Not Returned,WH1,Standard,
2417,1312,Dress,Accessories,37636,4,NetBanking,Chennai,India,2023-01-01,N,2.541101248,,Mobile,1,,Not Returned,WH1,Express,Bad
2234,1652,Dress,Electronics,21827,3,Card,Hyderabad,India,,,2.536415428,,Mobile,264,SAVE10,Not Returned,WH3,,Bad
4685,1786,Dress,Fashion,11214,4,NetBanking,,IND,,N,2.140086809,Chrome,,240,YIrSES,Not Returned,,,Average
2011,1023,Shoes,,46606,2,,Delhi,IND,April 5 2023,N,1.287315887,,Tablet,484,SAVE10,Returned,,Standard,Good
4822,1519,Mobile,Accessories,39344,3,,,India,02/03/2023,N,2.633827979,Edge,Tablet,227,YIrSES,Returned,WH2,Standard,Bad
2367,1820,Mobile,,43992,2,Card,Hyderabad,IND,2023-01-01,No,3.6623309,Chrome,,441,SAVE10,Not Returned,WH1,Express,Bad
874,1880,Laptop,Fashion,56128,3,NetBanking,Hyderabad,IND,April 5 2023,Yes,4.349058842,,Tablet,231,OFF20,Returned,WH2,Standard,Average
2348,1306,Dress,,76425,2,Card,Hyderabad,India,,,4.011731672,Chrome,,482,YIrSES,Returned,,,Bad
2211,1486,Headphones,Fashion,26068,1,UPI,Delhi,IN,02/03/2023,Yes,2.924392954,Chrome,Tablet,28,,,WH3,Express,
155,1315,Shoes,Electronics,31608,1,,,,,Y,1.013053698,Safari,Tablet,30,SAVE10,Not Returned,WH2,,Good
3783,1117,Shoes,Accessories,76973,4,Card,Chennai,India,2023-01-01,Yes,1.597612041,Chrome,Desktop,462,OFF20,Returned,WH2,Express,
758,1596,Laptop,Accessories,23543,1,Cash,Chennai,IND,02/03/2023,,2.746635392,,,280,YIrSES,Not Returned,WH1,Standard,Good
2091,1136,Headphones,Accessories,34555,4,Card,Delhi,IN,April 5 2023,No,3.741952895,Chrome,Desktop,204,YIrSES,Not Returned,WH2,Standard,Average
3094,1708,Shoes,Fashion,48669,2,NetBanking,Hyderabad,India,,No,1.619572442,Chrome,,201,,Not Returned,WH3,,
3594,1224,Laptop,Fashion,74013,3,Cash,Delhi,IN,02/03/2023,No,3.920960488,Edge,,73,YIrSES,Not Returned,WH2,Standard,Good
2084,1715,Dress,Electronics,51571,3,Cash,Mumbai,IND,,Y,4.819800807,,Mobile,281,,Not Returned,WH3,Standard,Average
4457,1310,,,76681,2,UPI,Hyderabad,,2023-01-01,Yes,4.655874814,Edge,Desktop,369,,,WH3,Standard,
945,1237,Headphones,,62423,1,Card,Hyderabad,IN,,N,3.07885594,Chrome,,330,OFF20,,WH1,Express,Average
3535,1946,Headphones,Accessories,44349,1,Card,Chennai,India,April 5 2023,No,2.212358844,Chrome,Desktop,363,,,WH1,Standard,
4985,1792,Headphones,Fashion,48567,3,UPI,Delhi,,April 5 2023,N,4.694294654,Edge,Desktop,72,,,WH3,,Good
419,1589,Shoes,Accessories,32795,2,NetBanking,Chennai,India,2023-01-01,N,1.107519645,Edge,,171,SAVE10,Returned,WH1,Standard,Bad
2682,1690,Shoes,Fashion,89875,2,UPI,Hyderabad,India,,Yes,1.993010908,Safari,Desktop,199,,Returned,WH2,Standard,
1309,1112,,,64956,3,,Chennai,IND,2023-01-01,N,2.076178917,Safari,Tablet,421,SAVE10,Returned,,,Good
360,1752,,Fashion,51734,3,NetBanking,Hyderabad,,02/03/2023,Y,1.482455637,Chrome,Mobile,367,YIrSES,Not Returned,,Standard,
1459,1339,Mobile,Accessories,6355,4,NetBanking,Chennai,,,N,2.139902757,Chrome,Desktop,232,,Returned,,Express,Bad
4604,1392,Headphones,Electronics,79065,4,NetBanking,Mumbai,India,2023-01-01,,4.70822383,Chrome,,271,OFF20,Not Returned,WH2,Express,Average
166,1926,Dress,Electronics,76883,4,Cash,,India,2023-01-01,Y,4.639310388,,,87,,Not Returned,WH2,Standard,
374,1516,Mobile,,15627,1,NetBanking,,IND,,Yes,1.806050225,Safari,,221,YIrSES,,WH1,,Average
4932,1945,Mobile,Fashion,97757,2,Card,,IND,,No,2.807497349,Safari,Desktop,108,YIrSES,Returned,WH2,Standard,Good
3345,1389,Laptop,Electronics,77961,3,,Delhi,,April 5 2023,,1.574010117,Edge,Mobile,213,SAVE10,Returned,,Standard,Good
1664,1998,Headphones,,75635,3,Cash,Mumbai,,02/03/2023,,1.673265321,Safari,Mobile,257,SAVE10,Returned,,Express,Good
2474,1066,Laptop,Fashion,87692,1,NetBanking,Hyderabad,IN,,Y,2.343052922,Safari,Tablet,266,OFF20,,,Standard,Good
4262,1534,Mobile,,80026,3,Cash,Mumbai,India,,Yes,1.070460213,Edge,Mobile,188,,Not Returned,WH2,Standard,
1298,1125,Laptop,,78287,1,Cash,Hyderabad,IN,April 5 2023,N,2.797119341,Chrome,Mobile,470,OFF20,Not Returned,WH3,Standard,
2669,1046,Shoes,Accessories,35218,3,Cash,,IND,02/03/2023,,1.450614221,Safari,Tablet,382,SAVE10,Not Returned,WH3,,Bad
4464,1794,Laptop,Electronics,12354,1,NetBanking,Delhi,IN,April 5 2023,No,2.359105141,Chrome,Desktop,306,SAVE10,Not Returned,WH1,Express,Average
4071,1887,Mobile,,76282,4,UPI,Delhi,,2023-01-01,,3.345205288,Chrome,,261,,Returned,WH2,,Bad
2523,1718,Shoes,Fashion,73968,2,,Chennai,IN,April 5 2023,Y,3.969872821,Safari,Mobile,143,OFF20,Returned,WH3,Standard,Bad
3481,1463,Laptop,,81138,2,Cash,Mumbai,IND,,N,1.297217538,,Tablet,184,SAVE10,Not Returned,,,
263,1795,,Accessories,85645,1,Card,Hyderabad,IN,April 5 2023,No,2.735754547,Chrome,Tablet,396,YIrSES,Not Returned,WH1,Standard,Bad
4132,1784,Headphones,Electronics,58184,4,,Delhi,,April 5 2023,N,2.149269356,Chrome,,275,,,WH3,,Bad
897,1920,Shoes,Accessories,20995,4,UPI,Delhi,India,April 5 2023,N,2.446706689,Edge,,384,YIrSES,Not Returned,,Express,Good
998,1727,Headphones,,3638,3,UPI,Hyderabad,,,,3.337759615,Edge,Tablet,325,YIrSES,,,Standard,Bad
3794,1665,,Fashion,5183,3,Card,,IN,,Y,4.794802978,,Mobile,328,SAVE10,Not Returned,,Standard,Bad
2288,1144,Dress,Accessories,51251,3,UPI,,,,Yes,1.645173284,,Mobile,406,SAVE10,Not Returned,WH1,Express,Bad
376,1544,Headphones,,68856,3,Card,,IND,,Yes,1.105047455,Edge,,22,OFF20,,WH3,Express,Good
644,1152,Shoes,Electronics,91340,2,Card,Mumbai,IN,2023-01-01,N,4.857265893,Safari,Mobile,359,OFF20,Returned,,,Bad
1164,1298,Dress,,65281,2,Card,Chennai,IN,02/03/2023,Y,3.971449752,Safari,Mobile,443,SAVE10,Not Returned,WH2,Standard,
1030,1337,Shoes,,62691,3,,,,,No,3.939170253,Edge,Tablet,84,SAVE10,Not Returned,WH3,Standard,Bad
1521,1002,,Electronics,48760,2,Cash,,India,02/03/2023,N,4.892854654,Edge,Mobile,275,SAVE10,Returned,WH1,Express,Good
2268,1522,Headphones,Electronics,81780,1,NetBanking,Hyderabad,IN,2023-01-01,N,4.945618197,,Tablet,413,YIrSES,,,Standard,Average
4001,1079,Shoes,Electronics,92973,2,NetBanking,Mumbai,,2023-01-01,,3.999664066,Safari,Mobile,225,YIrSES,Not Returned,WH2,,Good
1425,1626,Mobile,Electronics,16009,4,Cash,Mumbai,IN,,Yes,3.719273618,,Tablet,136,,Returned,WH3,Standard,Average
4595,1149,Mobile,,79917,4,Cash,Hyderabad,IN,April 5 2023,Yes,3.555190714,Edge,,425,,Not Returned,WH3,Express,Bad
4394,1083,Laptop,Electronics,71014,4,UPI,Chennai,,April 5 2023,No,1.146863656,Edge,Mobile,98,YIrSES,,,,Average
2528,1301,Laptop,Electronics,80319,3,Card,Hyderabad,,,Yes,2.278394726,Edge,Tablet,348,,Not Returned,WH3,Standard,Good
2552,1203,,,5029,2,UPI,Chennai,IN,2023-01-01,Yes,2.352553542,Chrome,,128,SAVE10,Not Returned,WH3,Express,
430,1286,Dress,Fashion,18589,1,Cash,,,02/03/2023,Yes,2.735440848,Safari,,35,YIrSES,Returned,,Standard,Bad
4147,1306,,Fashion,25390,2,Cash,Hyderabad,IN,2023-01-01,No,4.907165624,,,218,SAVE10,Not Returned,WH2,Standard,Good
289,1393,Headphones,Accessories,45875,3,Card,Hyderabad,India,April 5 2023,Yes,3.147975168,Chrome,Mobile,428,OFF20,Returned,WH1,,Average
1838,1348,Laptop,Electronics,73794,2,NetBanking,Mumbai,IN,02/03/2023,No,1.597180135,Edge,Desktop,296,SAVE10,Returned,WH1,Standard,
2578,1650,Mobile,Fashion,36278,2,UPI,Delhi,India,2023-01-01,N,3.594895412,,Desktop,460,OFF20,Returned,,Express,Good
3335,1942,Shoes,Accessories,42442,3,Card,Delhi,,April 5 2023,N,1.938215736,Chrome,Desktop,409,SAVE10,Returned,,,Bad
1451,1190,Laptop,,41881,4,UPI,Mumbai,IND,2023-01-01,Yes,1.186247615,,Tablet,106,YIrSES,,WH1,Express,Good
648,1821,Shoes,,57982,2,NetBanking,Mumbai,IND,2023-01-01,N,1.432958274,,Tablet,100,OFF20,Not Returned,,Express,
3883,1118,Laptop,Electronics,55397,4,Cash,Mumbai,IN,,Yes,2.00849343,,,443,,Returned,WH3,Standard,Bad
1373,1414,,Fashion,85209,1,UPI,Mumbai,,April 5 2023,N,3.901166476,Chrome,,464,OFF20,Returned,,,Average
20,1544,Headphones,Electronics,58433,3,Cash,,IND,2023-01-01,Y,2.679411926,Chrome,Desktop,411,YIrSES,Not Returned,WH2,Express,Average
927,1752,Dress,Electronics,18216,1,UPI,Hyderabad,IND,2023-01-01,Y,3.937592682,Edge,Tablet,425,YIrSES,Returned,WH1,Express,Average
1794,1598,Mobile,Fashion,68957,2,NetBanking,Mumbai,IN,02/03/2023,,4.747965525,Safari,,413,OFF20,,WH2,Standard,Average
2783,1734,Shoes,Electronics,91580,2,NetBanking,Delhi,India,April 5 2023,Y,1.845603259,Chrome,,3,,Returned,WH1,Standard,Bad
3189,1320,Dress,Fashion,39705,4,,Chennai,IND,,Y,3.353326352,Safari,Desktop,78,YIrSES,,WH3,Standard,Bad
3536,1460,,Electronics,42539,4,Cash,,IND,April 5 2023,Y,2.02620677,Safari,Tablet,13,YIrSES,Not Returned,WH3,Express,
2752,1573,Laptop,Electronics,60814,3,NetBanking,Chennai,,2023-01-01,Y,4.993027867,,Mobile,487,,Returned,WH1,Standard,Bad
4495,1905,Headphones,Fashion,41855,4,NetBanking,,IND,,Y,4.623994796,Safari,Desktop,317,OFF20,,WH2,Express,Average
2209,1879,Headphones,Accessories,9983,3,Cash,Hyderabad,India,April 5 2023,No,2.182386953,Safari,Tablet,425,YIrSES,Not Returned,WH3,Standard,Average
1476,1612,Mobile,,59857,2,,Delhi,India,02/03/2023,,3.001890469,Chrome,Desktop,29,SAVE10,,WH3,,
1264,1326,Mobile,,12131,4,Cash,Chennai,IN,2023-01-01,Y,2.559774691,Chrome,,272,OFF20,Not Returned,WH2,,Average
2836,1047,Laptop,Electronics,38859,2,,Chennai,IN,April 5 2023,No,4.514870306,Safari,Mobile,374,SAVE10,,WH3,,
1212,1561,Mobile,Electronics,50241,2,NetBanking,Chennai,IN,April 5 2023,Yes,2.771857246,Chrome,,422,OFF20,Not Returned,WH1,Standard,Average
4541,1050,Shoes,Accessories,48666,3,NetBanking,,IND,,Yes,2.98408167,Safari,Desktop,473,OFF20,Returned,WH2,Express,Bad
1525,1816,Laptop,Fashion,33268,2,NetBanking,Chennai,India,02/03/2023,No,3.015871656,Chrome,Desktop,138,SAVE10,,WH3,,Good
4790,1712,Mobile,Electronics,71734,1,Card,Hyderabad,,April 5 2023,,1.564391518,Chrome,,62,SAVE10,,WH2,,Average
4501,1960,Dress,Electronics,77859,4,UPI,Hyderabad,,April 5 2023,N,3.40825634,Safari,,115,,,,,Average
1506,1068,Mobile,Accessories,1919,3,Cash,Delhi,IND,,,2.234025738,Chrome,Tablet,251,SAVE10,Returned,WH3,,
4500,1664,,Fashion,55808,1,Card,Hyderabad,India,,Yes,4.854674451,,Desktop,483,,Returned,WH1,,
3823,1758,,Accessories,11177,4,Card,Hyderabad,,April 5 2023,Yes,2.03894408,Chrome,,287,YIrSES,Returned,WH3,Standard,Average
3810,1482,,,49055,4,Cash,Hyderabad,IND,April 5 2023,No,4.096516967,Edge,,380,,Not Returned,WH1,,Bad
4253,1150,,Accessories,38111,2,Card,Delhi,,2023-01-01,N,4.095960013,Edge,Mobile,187,OFF20,Returned,WH1,Express,Average
4978,1085,Shoes,Fashion,48758,2,Cash,Delhi,India,April 5 2023,,2.349607749,,Tablet,214,SAVE10,,WH3,Standard,Average
897,1920,Shoes,Accessories,20995,4,UPI,Delhi,India,April 5 2023,N,2.446706689,Edge,,384,YIrSES,Not Returned,,Express,Good
276,1855,Headphones,Accessories,47542,4,NetBanking,Mumbai,IND,2023-01-01,No,2.819042525,Edge,Mobile,386,OFF20,,WH2,,
2529,1334,Shoes,Accessories,88220,1,,Hyderabad,IND,02/03/2023,,1.518515756,,Tablet,87,,Returned,WH1,Standard,Average
3014,1151,Laptop,,66263,1,Card,Mumbai,IN,,No,2.441706563,,Tablet,82,SAVE10,Not Returned,WH3,Express,Bad
3845,1704,Laptop,,70093,4,Card,Delhi,IN,2023-01-01,No,2.593595166,Safari,Desktop,320,,Returned,WH3,,
4440,1618,Shoes,Accessories,35950,4,NetBanking,,IND,2023-01-01,Yes,2.822883888,,,395,OFF20,Not Returned,WH1,Standard,Average
2299,1298,Dress,,35067,2,,Delhi,IN,02/03/2023,Yes,2.75598126,,Desktop,284,SAVE10,Returned,WH3,Standard,
3688,1337,Dress,Electronics,46845,2,Card,,IND,April 5 2023,N,1.99641812,Safari,,379,,Returned,WH3,,Bad
973,1811,Headphones,Accessories,21034,2,Card,Delhi,India,April 5 2023,No,2.952664008,Edge,Desktop,319,YIrSES,Not Returned,WH2,Standard,Average
4441,1650,Headphones,Electronics,41896,2,,Delhi,,02/03/2023,Yes,2.467320642,Chrome,Tablet,154,OFF20,Returned,,Express,Bad
3506,1952,Mobile,,39429,1,NetBanking,Mumbai,IN,April 5 2023,Yes,1.758749756,,Desktop,409,,Returned,WH1,Express,Average
2998,1048,Laptop,Electronics,33232,3,Cash,Hyderabad,,02/03/2023,Yes,1.045080717,,Tablet,450,SAVE10,,WH3,,
969,1482,Mobile,Accessories,63452,1,Card,Chennai,IND,April 5 2023,Y,3.667082002,Chrome,Desktop,48,SAVE10,Returned,WH3,Express,Good
3438,1312,Shoes,Electronics,86794,3,Cash,,IN,April 5 2023,No,3.870580886,,,99,,,WH3,,Bad
4723,1098,,Accessories,74520,1,UPI,Hyderabad,IN,02/03/2023,Yes,4.592263897,Safari,,70,YIrSES,Not Returned,WH3,,Bad
3663,1972,Shoes,Accessories,86775,2,,Hyderabad,IND,,Y,4.318932476,Edge,,229,OFF20,Not Returned,WH2,Standard,Bad
1719,1033,Mobile,Fashion,28724,2,UPI,Hyderabad,,April 5 2023,No,4.440230115,,Mobile,30,YIrSES,Returned,,,
2706,1865,Shoes,Accessories,20558,3,NetBanking,,,April 5 2023,,3.372326679,Chrome,Mobile,106,,Not Returned,,,Average
3028,1187,Shoes,Fashion,58381,3,Cash,Mumbai,IND,2023-01-01,No,2.580357603,Safari,,339,,,WH1,,Good
3211,1931,Dress,Fashion,76633,1,Cash,Delhi,,April 5 2023,No,4.296360618,,,220,SAVE10,,,Express,
3278,1328,Laptop,Fashion,80795,2,Card,Chennai,IND,April 5 2023,Y,2.627012292,Chrome,Tablet,77,OFF20,,WH3,Standard,
2140,1345,Headphones,Accessories,7045,4,UPI,,,02/03/2023,No,2.441711132,Safari,,179,SAVE10,,WH1,Standard,
1766,1797,Shoes,Electronics,10383,4,NetBanking,Hyderabad,,,Yes,3.296557031,,Mobile,75,,Not Returned,,Standard,Average
522,1248,Laptop,,3322,2,Card,Delhi,India,,No,1.351990577,Safari,Mobile,5,,Returned,,Standard,Good
1061,1645,Mobile,,37956,1,UPI,Chennai,India,2023-01-01,Yes,2.143833239,Chrome,Desktop,210,,,WH1,Express,Good
2796,1933,Shoes,Accessories,71403,2,Cash,Delhi,,2023-01-01,Yes,4.543184855,Safari,,318,,Returned,,Express,Bad
2944,1013,Mobile,Electronics,48579,3,Cash,,IN,April 5 2023,N,3.276320586,Safari,Mobile,61,YIrSES,,WH2,Standard,Average
1445,1527,Headphones,Fashion,82490,4,NetBanking,Chennai,,02/03/2023,Yes,1.098138075,Edge,,77,SAVE10,Not Returned,WH2,,Bad
895,1341,Shoes,Electronics,90429,1,NetBanking,Mumbai,IND,,No,4.83726226,Edge,,480,,,,Standard,Good
3787,1820,Mobile,Electronics,67644,3,Card,Hyderabad,India,April 5 2023,Y,1.046849182,,Tablet,54,,Not Returned,WH1,Express,Average
1895,1172,Headphones,Electronics,50751,4,Cash,Mumbai,IN,,Y,3.647933832,Edge,Desktop,490,,Returned,WH3,,Bad
852,1423,Headphones,Accessories,35871,4,Card,Chennai,,,Yes,2.657316855,Safari,Tablet,438,OFF20,Not Returned,WH3,Standard,
437,1400,Shoes,,43116,4,Card,Hyderabad,IND,2023-01-01,Y,4.27848706,,Mobile,50,SAVE10,,WH2,Express,Average
4509,1729,Headphones,Fashion,50939,3,,Delhi,IND,April 5 2023,No,4.903375365,,Mobile,173,OFF20,Not Returned,WH3,Standard,Average
4907,1974,Shoes,Fashion,17615,2,,Delhi,IND,2023-01-01,N,1.298763266,Chrome,Mobile,313,,Not Returned,WH3,Standard,Average
4732,1912,Mobile,Accessories,81708,1,UPI,Chennai,,2023-01-01,Yes,1.068407508,Edge,Tablet,404,YIrSES,,WH2,Express,Average
3253,1582,Mobile,,96556,2,Cash,Chennai,IND,2023-01-01,,4.572305853,Edge,,360,,Returned,WH3,,Average
1694,1763,,,90447,1,UPI,Hyderabad,IN,2023-01-01,N,3.215995639,Chrome,Mobile,94,OFF20,Not Returned,WH3,Express,Average
1687,1462,Mobile,Accessories,9619,4,NetBanking,Mumbai,India,02/03/2023,Yes,2.295912447,Edge,Desktop,208,,,WH1,Standard,Good
3930,1559,,Fashion,5332,3,Card,Mumbai,IN,,Yes,4.106496769,Chrome,Mobile,42,YIrSES,Returned,WH3,,
4256,1917,Laptop,Accessories,77618,3,Cash,Mumbai,IND,,Yes,3.656668666,Chrome,,298,,Not Returned,,Express,Bad
4085,1708,Headphones,,43840,2,Cash,Chennai,IND,April 5 2023,No,2.615850113,Safari,Mobile,275,,,WH1,Express,Good
4419,1536,Headphones,Electronics,35026,2,Cash,,IN,April 5 2023,Y,2.568348388,,Desktop,249,SAVE10,Returned,WH1,Standard,Average
2814,1753,Shoes,Accessories,62010,4,Cash,,IND,April 5 2023,N,4.284931221,Edge,Desktop,415,YIrSES,Returned,,Standard,Good
2960,1325,Shoes,Accessories,83459,2,Card,,IND,,No,4.754809799,Safari,Mobile,218,,,,Express,
2704,1273,Dress,,89669,1,,Hyderabad,India,2023-01-01,,2.5264628,Safari,Tablet,384,,,,Standard,Bad
4136,1384,Headphones,,92783,4,,Hyderabad,India,April 5 2023,No,1.381905992,Safari,Mobile,237,,Not Returned,WH2,Standard,Bad
3689,1852,Dress,Accessories,68720,2,Card,Chennai,India,April 5 2023,,1.304109497,Edge,Desktop,113,YIrSES,Returned,WH2,,Good
1036,1536,Shoes,Fashion,7204,2,,Mumbai,,2023-01-01,Yes,4.04052838,,Mobile,45,SAVE10,,WH2,Standard,Good
3197,1659,Headphones,Fashion,50224,1,Card,Hyderabad,India,,,1.786613065,Chrome,Mobile,366,,Returned,WH2,Standard,Bad
4537,1311,Mobile,,22589,3,NetBanking,Mumbai,India,April 5 2023,Yes,1.396165127,Edge,Desktop,208,YIrSES,,,Standard,Average
4546,1578,Shoes,Fashion,60454,4,NetBanking,Mumbai,India,2023-01-01,Yes,4.441887347,Safari,Tablet,454,,,,Standard,Average
3129,1028,Dress,,52907,4,Cash,Delhi,IND,2023-01-01,Y,4.928413108,Edge,Tablet,459,OFF20,,WH2,Standard,
2044,1953,Shoes,Fashion,65905,1,,Mumbai,IN,,No,2.732152961,Safari,Desktop,88,YIrSES,Returned,WH2,Express,Bad
577,1869,Shoes,,68360,2,UPI,Hyderabad,,April 5 2023,Y,1.158051699,Edge,Tablet,63,OFF20,,WH2,Express,
4148,1827,Mobile,Electronics,35601,4,,Mumbai,,02/03/2023,Y,3.829601958,Safari,Tablet,171,YIrSES,Returned,WH1,Standard,Good
1851,1056,Laptop,Electronics,3179,3,NetBanking,Mumbai,IND,April 5 2023,Y,2.197824705,,Desktop,296,SAVE10,,,,Average
1929,1032,,,25964,1,NetBanking,Delhi,IND,April 5 2023,Yes,3.661265054,Edge,,145,,Returned,WH2,,Bad
3434,1422,,Accessories,60999,4,,Mumbai,IN,2023-01-01,N,4.485295683,Edge,Desktop,270,SAVE10,,WH2,,Bad
4301,1254,Laptop,Fashion,64194,2,UPI,Delhi,IN,April 5 2023,,4.216630617,Safari,,224,,,WH2,,Average
2876,1747,,Fashion,63763,2,NetBanking,Chennai,IND,2023-01-01,N,1.989983397,Chrome,Desktop,284,,Returned,WH3,,
3093,1144,,,99627,4,NetBanking,Hyderabad,India,,Y,2.612931756,Edge,Tablet,375,SAVE10,,WH3,,Bad
3612,1430,Shoes,Accessories,47130,2,Card,,IND,02/03/2023,,4.724146469,Safari,Tablet,227,OFF20,Not Returned,WH1,,Average
761,1403,,Fashion,47395,3,UPI,Chennai,,April 5 2023,,4.08259924,Chrome,Desktop,191,SAVE10,,WH3,Express,Average
